color,brand_id
Black,801
Blue,475
Maroon,500
Off White,676
Red,587
Green,969
Yellow,144
Beige,502
White,502
Black,733
Green,147
Rust,555
Black,957
Purple,130
Mustard,75
Purple,353
Green,969
Pink,302
White,868
Blue,507
Black,842
Orange,147
Blue,579
Blue,657
Red,242
Blue,317
Black,677
Green,170
Black,675
Green,969
Blue,873
Pink,52
Turquoise Blue,28
Grey,56
Pink,554
Pink,79
Black,882
Maroon,521
Purple,881
Teal,784
Red,485
Red,444
Lavender,688
Navy Blue,949
Charcoal,167
Black,835
Blue,521
Black,75
Green,784
Yellow,832
Purple,353
Pink,783
Teal,928
Pink,369
Black,338
Navy Blue,891
Yellow,968
Orange,521
Blue,477
Black,568
Beige,753
Black,976
Black,676
Navy Blue,164
Peach,928
Magenta,170
Navy Blue,903
Gold,313
Blue,122
Red,845
Magenta,179
Orange,676
Black,66
Silver,772
Blue,976
Teal,928
Grey,331
Beige,903
Sea Green,242
Olive,728
Green,353
Cream,929
Black,976
Blue,285
Gold,928
Red,452
Black,910
Beige,147
Black,317
Pink,962
Yellow,753
Black,786
Black,976
Green,823
Olive,581
Blue,484
Green,928
White,170
Blue,670
Yellow,583
Navy Blue,579
Blue,482
Grey,400
Maroon,194
Red,860
Beige,179
Black,904
Fuchsia,976
Beige,147
Pink,559
Orange,122
Black,845
Pink,779
Multi,400
Blue,541
Teal,835
Turquoise Blue,205
Yellow,976
Blue,313
Lime Green,728
Blue,68
Black,122
Green,835
Blue,841
Beige,353
Pink,172
Pink,750
Beige,38
Black,976
Black,483
Teal,444
Blue,910
Blue,122
Multi,69
Mustard,783
Green,146
Black,675
Black,976
Pink,293
Green,576
Taupe,910
Purple,931
Black,555
Blue,927
Beige,834
Gold,772
Burgundy,53
Black,544
Coral,133
Blue,323
Blue,870
Pink,97
Brown,368
Grey,893
Blue,677
Navy Blue,544
Black,41
Blue,75
Maroon,587
Grey,432
Yellow,521
Red,97
Fuchsia,675
Yellow,392
Beige,313
Black,677
Black,205
Mustard,688
Off White,179
Beige,3
Black,810
Red,208
Navy Blue,208
Cream,97
Pink,617
Green,931
Black,363
Off White,179
Black,625
Navy Blue,363
Off White,179
Yellow,923
Red,520
Red,208
Navy Blue,813
Maroon,337
Pink,781
Orange,521
Green,625
Blue,750
Black,529
Navy Blue,53
Magenta,752
Maroon,520
Cream,179
Off White,350
Blue,554
Red,457
Black,122
Blue,554
Purple,242
Pink,50
Brown,555
Blue,734
Orange,708
Blue,104
Pink,457
Multi,605
Mustard,945
Green,122
Gold,951
Mustard,171
Maroon,330
Multi,75
Maroon,750
Navy Blue,625
Black,52
Green,783
Pink,832
Blue,910
Green,122
Navy Blue,1019
Blue,21
Navy Blue,50
Blue,313
Red,424
Pink,1004
Blue,825
Lime Green,954
Blue,848
White,768
Black,615
Pink,397
White,870
Navy Blue,3
Beige,179
Black,278
Green,821
Turquoise Blue,224
Red,1006
Blue,783
Peach,555
Black,504
Beige,604
Pink,931
Coral,583
Pink,10
Beige,278
Navy Blue,224
White,676
Blue,52
Green,351
Pink,555
Black,55
Maroon,847
Navy Blue,968
Black,544
Yellow,75
Navy Blue,435
Green,342
Black,702
Navy Blue,222
Blue,848
Coral,784
Blue,587
Maroon,160
Sea Green,722
Blue,726
Blue,903
Purple,313
Off White,750
Purple,702
Black,675
Blue,861
Turquoise Blue,576
Black,397
Orange,726
Black,68
Mustard,362
Red,783
Mustard,583
Cream,702
White,309
Red,675
Black,294
White,100
Beige,342
Red,397
Black,750
Peach,916
Black,783
Black,903
Pink,146
Navy Blue,224
Off White,675
Brown,358
Green,627
Blue,750
Multi,69
Red,677
Red,408
Mustard,179
Coral,783
Silver,772
Olive,935
Yellow,675
Orange,100
Beige,155
White,951
Blue,999
Black,922
Sea Green,242
Black,185
Blue,544
Pink,587
Sea Green,935
Black,968
White,675
Off White,645
Blue,872
Brown,767
Blue,205
Grey,507
Navy Blue,551
Grey,935
Beige,489
Off White,675
Rust,446
White,294
Brown,23
Green,205
Olive,544
Black,353
Beige,767
Coffee Brown,75
Peach,935
White,922
White,675
Violet,364
Green,708
Blue,954
Red,205
Grey,353
Black,767
Black,688
Peach,133
Black,772
Pink,935
White,34
Off White,675
Blue,309
Purple,499
Green,583
Green,625
Mustard,194
White,68
Blue,507
Pink,935
Maroon,675
Blue,34
White,1016
Black,242
Green,499
Black,945
Black,892
Brown,207
Purple,544
Red,432
Brown,742
Mauve,962
Purple,520
White,652
Black,369
Purple,251
White,579
Black,242
Blue,750
Beige,555
Blue,811
Red,432
Pink,583
Peach,38
Black,278
Yellow,475
Teal,805
White,477
Green,832
Burgundy,799
Mustard,162
Navy Blue,378
Red,811
Fuchsia,783
Green,458
Grey,444
Pink,583
Blue,436
Navy Blue,397
Green,342
Olive,891
Blue,363
Navy Blue,210
Pink,776
Red,892
Blue,471
Beige,147
White,342
White,331
Navy Blue,122
Navy Blue,397
Navy Blue,342
Blue,750
Beige,501
Black,783
Blue,471
Off White,92
Pink,431
Yellow,536
Lavender,561
Cream,637
Purple,342
Grey,962
Navy Blue,151
Blue,309
Purple,868
Cream,550
Pink,471
Navy Blue,156
Lavender,92
Grey,222
Navy Blue,579
Blue,242
White,95
Blue,342
Peach,799
Black,259
Green,397
Green,434
Pink,471
Pink,897
Blue,931
Red,342
Black,176
Pink,958
Pink,68
Turquoise Blue,583
Pink,471
Blue,958
Olive,242
Maroon,568
Blue,342
White,725
White,845
Lime Green,395
Black,841
Blue,958
Pink,1006
Blue,587
Blue,471
Beige,242
Black,876
Maroon,954
Green,147
Charcoal,242
Mustard,365
Black,397
Grey,958
Blue,52
Pink,125
Pink,880
Blue,471
Green,475
Red,404
Navy Blue,147
